,SecurityName,Identifier,Date,ColorValue,ColorMatch,Benchmark,QuoteType,ColorType,Size,SectorType,Tier,TierDesignation,Region,MdColorId,GroupingKey,LineNumber
190,Bond A,AAAAAAAAA,2018-05-11 08:30:00,5.03,5.03,YTC,YIELD,OFFER,,CORP,1,A,U.S.,955601426,a8c7e20d-1cf6-441e-b1dd-a4cb03b8bf53,8.0
191,Bond A,AAAAAAAAA,2018-05-11 08:30:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,955604313,0ccb3f7b-2299-4053-89fd-9f7a5abb3a48,5.0
192,Bond A,AAAAAAAAA,2018-05-11 08:30:00,5.16,5.16,YTC,YIELD,OFFER,2000000.0,CORP,1,B,U.S.,955604317,6a896fe6-f4cd-4bfd-9f62-d5ab2c297c49,8.0
193,Bond A,AAAAAAAAA,2018-05-11 08:30:00,97.625,97.625,,PRICE,BID,2000000.0,CORP,1,B,U.S.,955604314,6a896fe6-f4cd-4bfd-9f62-d5ab2c297c49,8.0
194,Bond A,AAAAAAAAA,2018-05-11 08:30:00,98.625,98.625,,PRICE,OFFER,2000000.0,CORP,1,B,U.S.,955604315,6a896fe6-f4cd-4bfd-9f62-d5ab2c297c49,8.0
195,Bond A,AAAAAAAAA,2018-05-11 08:30:00,5.36,5.36,YTC,YIELD,BID,2000000.0,CORP,1,B,U.S.,955604316,6a896fe6-f4cd-4bfd-9f62-d5ab2c297c49,8.0
196,Bond A,AAAAAAAAA,2018-05-11 09:35:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,955913231,d6ab23b8-18d0-4bb8-9999-864dba602230,10.0
197,Bond A,AAAAAAAAA,2018-05-11 10:22:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956068003,d6a6ace4-ea4b-48e5-9737-44f96014ceec,10.0
198,Bond A,AAAAAAAAA,2018-05-11 11:12:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956228840,bf141945-c385-41ae-b59d-f2a1021170b9,11.0
199,Bond A,AAAAAAAAA,2018-05-11 11:50:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956343924,d46b157c-f955-4a9b-9421-d0510b6105cf,5.0
200,Bond A,AAAAAAAAA,2018-05-11 11:50:00,97.625,97.625,,PRICE,BID,2000000.0,CORP,1,B,U.S.,956343925,3e7a417c-30ee-4796-85c2-0e5f2f09838a,8.0
201,Bond A,AAAAAAAAA,2018-05-11 11:50:00,98.625,98.625,,PRICE,OFFER,2000000.0,CORP,1,B,U.S.,956343926,3e7a417c-30ee-4796-85c2-0e5f2f09838a,8.0
202,Bond A,AAAAAAAAA,2018-05-11 11:50:00,5.36,5.36,YTC,YIELD,BID,2000000.0,CORP,1,B,U.S.,956343927,3e7a417c-30ee-4796-85c2-0e5f2f09838a,8.0
203,Bond A,AAAAAAAAA,2018-05-11 11:50:00,5.16,5.16,YTC,YIELD,OFFER,2000000.0,CORP,1,B,U.S.,956343928,3e7a417c-30ee-4796-85c2-0e5f2f09838a,8.0
204,Bond A,AAAAAAAAA,2018-05-11 12:52:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956428372,69861a1a-4ddb-43de-9225-1d2c395686c8,11.0
205,Bond A,AAAAAAAAA,2018-05-11 13:13:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956443097,ce2791c8-74f6-45a0-b272-4b0411f4dc52,10.0
206,Bond A,AAAAAAAAA,2018-05-11 13:56:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956484769,30583b32-f02d-4f61-b179-0680d985bf57,9.0
207,Bond A,AAAAAAAAA,2018-05-11 15:02:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956534765,daabdd1a-3f6d-4762-8210-0b8f10140025,8.0
208,Bond A,AAAAAAAAA,2018-05-11 16:09:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,B,U.S.,956615068,51cb4e0f-4bac-4898-87bd-3f3fe4330bf7,8.0
209,Bond A,AAAAAAAAA,2018-05-14 07:47:00,98.625,98.625,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,957908082,35fa6b41-44c2-4d6d-9d0b-69e4378a0e5b,5.0
210,Bond A,AAAAAAAAA,2018-05-14 07:47:00,97.625,97.625,,PRICE,BID,2000000.0,CORP,1,A,U.S.,957908083,4ee7031f-4b1c-46ee-8937-e898c1015fd4,8.0
211,Bond A,AAAAAAAAA,2018-05-14 07:47:00,98.625,98.625,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,957908084,4ee7031f-4b1c-46ee-8937-e898c1015fd4,8.0
212,Bond A,AAAAAAAAA,2018-05-14 07:47:00,5.37,5.37,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,957908085,4ee7031f-4b1c-46ee-8937-e898c1015fd4,8.0
213,Bond A,AAAAAAAAA,2018-05-14 07:47:00,5.16,5.16,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,957908086,4ee7031f-4b1c-46ee-8937-e898c1015fd4,8.0
214,Bond A,AAAAAAAAA,2018-05-14 07:49:00,5.34,5.34,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,957911154,413ed341-29a4-4ca8-ac5a-a4ba047eb79c,8.0
215,Bond A,AAAAAAAAA,2018-05-14 07:49:00,5.13,5.13,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,957911155,413ed341-29a4-4ca8-ac5a-a4ba047eb79c,8.0
216,Bond A,AAAAAAAAA,2018-05-14 07:49:00,97.75,97.75,,PRICE,BID,2000000.0,CORP,1,A,U.S.,957911158,413ed341-29a4-4ca8-ac5a-a4ba047eb79c,8.0
217,Bond A,AAAAAAAAA,2018-05-14 07:49:00,98.75,98.75,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,957911159,413ed341-29a4-4ca8-ac5a-a4ba047eb79c,8.0
218,Bond A,AAAAAAAAA,2018-05-14 07:49:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,957911160,36168a57-39b4-408f-a279-f0ed743b7b4c,5.0
219,Bond A,AAAAAAAAA,2018-05-14 08:42:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,958244309,0daa03ca-3635-4c39-bab1-cffbb66cdd1f,8.0
220,Bond A,AAAAAAAAA,2018-05-14 09:09:00,5.2829999999999995,5.283,YTC,YIELD,BID,,CORP,3,A,U.S.,958416422,502be66d-d570-476f-9a7c-1c9e2f8876a4,11.0
221,Bond A,AAAAAAAAA,2018-05-14 09:09:00,98.0,98,,PRICE,BID,,CORP,3,A,U.S.,958416423,502be66d-d570-476f-9a7c-1c9e2f8876a4,11.0
222,Bond A,AAAAAAAAA,2018-05-14 09:09:00,98.5,98.5,,PRICE,OFFER,,CORP,3,A,U.S.,958416424,502be66d-d570-476f-9a7c-1c9e2f8876a4,11.0
223,Bond A,AAAAAAAAA,2018-05-14 09:09:00,5.18,5.18,YTC,YIELD,OFFER,,CORP,3,A,U.S.,958416425,502be66d-d570-476f-9a7c-1c9e2f8876a4,11.0
224,Bond A,AAAAAAAAA,2018-05-14 09:41:00,97.75,97.75,,PRICE,BID,2000000.0,CORP,1,A,U.S.,958566281,0b0eae65-f15d-4dd7-9609-594b391b8b7c,8.0
225,Bond A,AAAAAAAAA,2018-05-14 09:41:00,98.75,98.75,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,958566282,0b0eae65-f15d-4dd7-9609-594b391b8b7c,8.0
226,Bond A,AAAAAAAAA,2018-05-14 09:41:00,5.34,5.34,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,958566283,0b0eae65-f15d-4dd7-9609-594b391b8b7c,8.0
227,Bond A,AAAAAAAAA,2018-05-14 09:41:00,5.13,5.13,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,958566284,0b0eae65-f15d-4dd7-9609-594b391b8b7c,8.0
228,Bond A,AAAAAAAAA,2018-05-14 09:41:00,98.75,98.75,,PRICE,OFFER,,CORP,1,A,U.S.,958578707,b9940826-da29-4bc3-b3be-741a18e4479c,5.0
229,Bond A,AAAAAAAAA,2018-05-14 09:45:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,958587207,6ec49e83-b098-440b-8b98-a6544ce7d992,8.0
230,Bond A,AAAAAAAAA,2018-05-14 10:02:00,98.0,98,,PRICE,BID,,CORP,1,B,U.S.,958696571,a0c0ad19-fd27-4176-b272-faf0c94c0d1f,8.0
231,Bond A,AAAAAAAAA,2018-05-14 10:02:00,99.0,99,,PRICE,OFFER,,CORP,1,B,U.S.,958696572,a0c0ad19-fd27-4176-b272-faf0c94c0d1f,8.0
232,Bond A,AAAAAAAAA,2018-05-14 10:02:00,5.29,5.29,YTC,YIELD,BID,,CORP,1,B,U.S.,958696573,a0c0ad19-fd27-4176-b272-faf0c94c0d1f,8.0
233,Bond A,AAAAAAAAA,2018-05-14 10:02:00,5.08,5.08,YTC,YIELD,OFFER,,CORP,1,B,U.S.,958696574,a0c0ad19-fd27-4176-b272-faf0c94c0d1f,8.0
234,Bond A,AAAAAAAAA,2018-05-14 11:03:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,959082152,4c028fdb-b3db-4dbd-89e6-dc5220d5fd61,8.0
235,Bond A,AAAAAAAAA,2018-05-14 12:46:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,959439902,44afdd84-8ddb-4b46-8ab6-6e5abc49f954,8.0
236,Bond A,AAAAAAAAA,2018-05-14 13:10:00,98.75,98.75,,PRICE,OFFER,,CORP,1,A,U.S.,959468861,96e76e82-ab18-48a7-9e95-90f0d3a259f1,5.0
237,Bond A,AAAAAAAAA,2018-05-14 13:10:00,97.75,97.75,,PRICE,BID,2000000.0,CORP,1,A,U.S.,959469763,a1b805a7-98a6-411d-b51a-daaf4303e2d7,8.0
238,Bond A,AAAAAAAAA,2018-05-14 13:10:00,98.75,98.75,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,959469764,a1b805a7-98a6-411d-b51a-daaf4303e2d7,8.0
239,Bond A,AAAAAAAAA,2018-05-14 13:10:00,5.34,5.34,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,959469765,a1b805a7-98a6-411d-b51a-daaf4303e2d7,8.0
240,Bond A,AAAAAAAAA,2018-05-14 13:10:00,5.13,5.13,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,959469766,a1b805a7-98a6-411d-b51a-daaf4303e2d7,8.0
241,Bond A,AAAAAAAAA,2018-05-14 13:52:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,959523705,fb6b597e-559f-4154-ae83-82a54b84f497,8.0
242,Bond A,AAAAAAAAA,2018-05-14 13:55:00,97.75,97.75,,PRICE,BID,2000000.0,CORP,1,A,U.S.,959527327,1aed5940-5502-4a0b-a017-da9c8760ff6d,8.0
243,Bond A,AAAAAAAAA,2018-05-14 13:55:00,98.75,98.75,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,959527328,1aed5940-5502-4a0b-a017-da9c8760ff6d,8.0
244,Bond A,AAAAAAAAA,2018-05-14 13:55:00,5.34,5.34,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,959527329,1aed5940-5502-4a0b-a017-da9c8760ff6d,8.0
245,Bond A,AAAAAAAAA,2018-05-14 13:55:00,5.13,5.13,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,959527330,1aed5940-5502-4a0b-a017-da9c8760ff6d,8.0
246,Bond A,AAAAAAAAA,2018-05-14 13:55:00,98.75,98.75,,PRICE,OFFER,,CORP,1,A,U.S.,959527333,9d631c5d-10e5-4f19-b415-a6227bf9ef35,5.0
247,Bond A,AAAAAAAAA,2018-05-14 14:58:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,959602724,b2ca869c-58fc-4da5-93f4-cb864ff6df9e,7.0
248,Bond A,AAAAAAAAA,2018-05-14 16:13:00,98.75,98.75,,PRICE,OFFER,1761000.0,CORP,1,A,U.S.,959680778,a34f3c2d-655d-40e1-af48-d0a3c11da233,6.0
249,Bond A,AAAAAAAAA,2018-05-14 18:25:00,5.29,5.29,YTC,YIELD,BID,,CORP,1,C,U.S.,959756925,43433105-2c5d-4f99-a55f-f0965b22002b,5.0
250,Bond A,AAAAAAAAA,2018-05-14 18:25:00,5.13,5.13,YTC,YIELD,OFFER,,CORP,1,C,U.S.,959756926,43433105-2c5d-4f99-a55f-f0965b22002b,5.0
251,Bond A,AAAAAAAAA,2018-05-15 07:02:00,97.75,97.75,,PRICE,BID,,CORP,2,A,U.S.,960619561,b58586ed-4d26-4500-a745-e4cc35ce55c2,30.0
252,Bond A,AAAAAAAAA,2018-05-15 07:02:00,98.75,98.75,,PRICE,OFFER,,CORP,2,A,U.S.,960619562,b58586ed-4d26-4500-a745-e4cc35ce55c2,30.0
253,Bond A,AAAAAAAAA,2018-05-15 07:02:00,5.3389999999999995,5.339,YTC,YIELD,BID,,CORP,2,A,U.S.,960619563,b58586ed-4d26-4500-a745-e4cc35ce55c2,30.0
254,Bond A,AAAAAAAAA,2018-05-15 07:02:00,5.13,5.13,YTC,YIELD,OFFER,,CORP,2,A,U.S.,960619564,b58586ed-4d26-4500-a745-e4cc35ce55c2,30.0
255,Bond A,AAAAAAAAA,2018-05-15 08:03:00,97.625,97.625,,PRICE,BID,2000000.0,CORP,1,A,U.S.,961022326,cd8e0ba0-ba7d-4080-a517-1d438e3bce3f,8.0
256,Bond A,AAAAAAAAA,2018-05-15 08:03:00,98.625,98.625,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,961022327,cd8e0ba0-ba7d-4080-a517-1d438e3bce3f,8.0
257,Bond A,AAAAAAAAA,2018-05-15 08:03:00,5.37,5.37,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,961022328,cd8e0ba0-ba7d-4080-a517-1d438e3bce3f,8.0
258,Bond A,AAAAAAAAA,2018-05-15 08:03:00,5.16,5.16,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,961022329,cd8e0ba0-ba7d-4080-a517-1d438e3bce3f,8.0
259,Bond A,AAAAAAAAA,2018-05-15 08:04:00,98.625,98.625,,PRICE,OFFER,,CORP,1,A,U.S.,961022332,6de76322-bf5d-4477-95d0-28b17923a369,5.0
260,Bond A,AAAAAAAAA,2018-05-15 08:41:00,98.75,98.75,,PRICE,OFFER,,CORP,2,A,U.S.,961202440,5e9cfe27-c71c-4c73-8f59-0ff62870bd5d,30.0
261,Bond A,AAAAAAAAA,2018-05-15 08:41:00,5.3389999999999995,5.339,YTC,YIELD,BID,,CORP,2,A,U.S.,961202441,5e9cfe27-c71c-4c73-8f59-0ff62870bd5d,30.0
262,Bond A,AAAAAAAAA,2018-05-15 08:41:00,5.13,5.13,YTC,YIELD,OFFER,,CORP,2,A,U.S.,961202442,5e9cfe27-c71c-4c73-8f59-0ff62870bd5d,30.0
263,Bond A,AAAAAAAAA,2018-05-15 08:41:00,97.75,97.75,,PRICE,BID,,CORP,2,A,U.S.,961202439,5e9cfe27-c71c-4c73-8f59-0ff62870bd5d,30.0
264,Bond A,AAAAAAAAA,2018-05-15 08:56:00,98.625,98.625,,PRICE,OFFER,2701000.0,CORP,1,A,U.S.,961288630,28f8aad2-a0af-4e4f-88dc-1d9f001fc539,11.0
265,Bond A,AAAAAAAAA,2018-05-15 10:03:00,98.5,98.5,,PRICE,OFFER,2701000.0,CORP,1,A,U.S.,961619129,bfe18010-66d7-4b93-b653-da863d3df48c,9.0
266,Bond A,AAAAAAAAA,2018-05-15 11:00:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,961854498,521ef939-b148-4ab2-a50f-00daa54b368e,30.0
267,Bond A,AAAAAAAAA,2018-05-15 11:00:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,961854499,521ef939-b148-4ab2-a50f-00daa54b368e,30.0
268,Bond A,AAAAAAAAA,2018-05-15 11:00:00,5.391,5.391,YTC,YIELD,BID,,CORP,2,A,U.S.,961854500,521ef939-b148-4ab2-a50f-00daa54b368e,30.0
269,Bond A,AAAAAAAAA,2018-05-15 11:00:00,5.182,5.182,YTC,YIELD,OFFER,,CORP,2,A,U.S.,961854501,521ef939-b148-4ab2-a50f-00daa54b368e,30.0
270,Bond A,AAAAAAAAA,2018-05-15 11:03:00,98.5,98.5,,PRICE,OFFER,2701000.0,CORP,1,A,U.S.,961889984,91bb63fd-a77f-4564-b85b-0a2b7d711039,9.0
271,Bond A,AAAAAAAAA,2018-05-15 11:56:00,98.5,98.5,,PRICE,OFFER,2701000.0,CORP,1,A,U.S.,962057258,c3323ccf-01b2-497c-9fc9-b9f62526802b,9.0
272,Bond A,AAAAAAAAA,2018-05-15 12:54:00,98.5,98.5,,PRICE,OFFER,2701000.0,CORP,1,A,U.S.,962179083,32d9e302-a52a-4968-9442-6395d884ff5d,9.0
273,Bond A,AAAAAAAAA,2018-05-15 13:23:00,97.5,97.5,,PRICE,BID,2000000.0,CORP,1,A,U.S.,962209655,15ab8429-51d0-4e71-bfc5-c21cdf8c8f4f,8.0
274,Bond A,AAAAAAAAA,2018-05-15 13:23:00,98.5,98.5,,PRICE,OFFER,2000000.0,CORP,1,A,U.S.,962209656,15ab8429-51d0-4e71-bfc5-c21cdf8c8f4f,8.0
275,Bond A,AAAAAAAAA,2018-05-15 13:23:00,5.39,5.39,YTC,YIELD,BID,2000000.0,CORP,1,A,U.S.,962209657,15ab8429-51d0-4e71-bfc5-c21cdf8c8f4f,8.0
276,Bond A,AAAAAAAAA,2018-05-15 13:23:00,5.18,5.18,YTC,YIELD,OFFER,2000000.0,CORP,1,A,U.S.,962209658,15ab8429-51d0-4e71-bfc5-c21cdf8c8f4f,8.0
277,Bond A,AAAAAAAAA,2018-05-15 13:50:00,98.0,98,,PRICE,BID,,CORP,2,B,U.S.,962227644,e736a485-8a85-41f9-aad1-b1eff81dce8f,12.0
278,Bond A,AAAAAAAAA,2018-05-15 13:50:00,99.0,99,,PRICE,OFFER,,CORP,2,B,U.S.,962227645,e736a485-8a85-41f9-aad1-b1eff81dce8f,12.0
279,Bond A,AAAAAAAAA,2018-05-15 13:50:00,5.2860000000000005,5.286,YTW,YIELD,BID,,CORP,2,B,U.S.,962227646,e736a485-8a85-41f9-aad1-b1eff81dce8f,12.0
280,Bond A,AAAAAAAAA,2018-05-15 13:50:00,5.079,5.079,YTW,YIELD,OFFER,,CORP,2,B,U.S.,962227647,e736a485-8a85-41f9-aad1-b1eff81dce8f,12.0
281,Bond A,AAAAAAAAA,2018-05-15 13:57:00,98.5,98.5,,PRICE,OFFER,2701000.0,CORP,1,A,U.S.,962233120,665e09d5-319d-444d-be7d-36277e490af0,9.0
282,Bond A,AAAAAAAAA,2018-05-15 14:45:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,962280346,ba1b156c-3aa5-455f-bece-ceb421ac09b4,9.0
283,Bond A,AAAAAAAAA,2018-05-15 15:26:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,962321275,2328329d-304b-42b9-a708-d2f6ebcbc56c,9.0
284,Bond A,AAAAAAAAA,2018-05-15 16:20:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,962372680,fc2508b2-6e56-4a84-a3d5-c5fc93851d23,9.0
285,Bond A,AAAAAAAAA,2018-05-16 07:03:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,963367001,b72eb186-311a-41ab-9562-9c4d58ffcfc2,30.0
286,Bond A,AAAAAAAAA,2018-05-16 07:03:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,963367002,b72eb186-311a-41ab-9562-9c4d58ffcfc2,30.0
287,Bond A,AAAAAAAAA,2018-05-16 07:03:00,5.391,5.391,YTC,YIELD,BID,,CORP,2,A,U.S.,963367003,b72eb186-311a-41ab-9562-9c4d58ffcfc2,30.0
288,Bond A,AAAAAAAAA,2018-05-16 07:03:00,5.182,5.182,YTC,YIELD,OFFER,,CORP,2,A,U.S.,963367004,b72eb186-311a-41ab-9562-9c4d58ffcfc2,30.0
289,Bond A,AAAAAAAAA,2018-05-16 09:29:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,964110103,afeb5fb8-5ae3-4b34-9d86-cca62e60a346,8.0
290,Bond A,AAAAAAAAA,2018-05-16 09:34:00,98.125,98.125,,PRICE,OFFER,1501000.0,CORP,1,A,U.S.,964196021,0ad73f97-fed5-45d3-b357-827307828d9b,8.0
291,Bond A,AAAAAAAAA,2018-05-16 12:27:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,964754443,f22a65d5-e296-4303-bafd-7efd00edcde2,8.0
292,Bond A,AAAAAAAAA,2018-05-16 12:32:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,964760664,7bcff1ac-c539-460c-82e4-c983413f7402,30.0
293,Bond A,AAAAAAAAA,2018-05-16 12:32:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,964760665,7bcff1ac-c539-460c-82e4-c983413f7402,30.0
294,Bond A,AAAAAAAAA,2018-05-16 12:32:00,5.391,5.391,YTC,YIELD,BID,,CORP,2,A,U.S.,964760666,7bcff1ac-c539-460c-82e4-c983413f7402,30.0
295,Bond A,AAAAAAAAA,2018-05-16 12:32:00,5.182,5.182,YTC,YIELD,OFFER,,CORP,2,A,U.S.,964760667,7bcff1ac-c539-460c-82e4-c983413f7402,30.0
296,Bond A,AAAAAAAAA,2018-05-16 13:39:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,964842978,4088095f-a781-45aa-baf1-1b479f95c4dd,9.0
297,Bond A,AAAAAAAAA,2018-05-16 15:01:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,964933696,9d7c2097-a8a5-4cb4-a741-cc31f40fe6d0,8.0
298,Bond A,AAAAAAAAA,2018-05-16 16:12:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,A,U.S.,964990735,1bcbf5f9-f4c1-4344-b9dc-c2dc96d42523,8.0
299,Bond A,AAAAAAAAA,2018-05-17 08:24:00,5.39,5.39,YTC,YIELD,BID,,CORP,1,A,U.S.,966286242,167df0a3-a54c-4726-9be9-eb82353baee1,5.0
300,Bond A,AAAAAAAAA,2018-05-17 08:24:00,5.23,5.23,YTC,YIELD,OFFER,,CORP,1,A,U.S.,966286243,167df0a3-a54c-4726-9be9-eb82353baee1,5.0
301,Bond A,AAAAAAAAA,2018-05-17 09:46:00,98.25,98.25,,PRICE,OFFER,1901000.0,CORP,1,B,U.S.,966692179,28924638-2bad-4b36-a55d-887ad92e9303,13.0
302,Bond A,AAAAAAAAA,2018-05-17 09:49:00,98.25,98.25,,PRICE,OFFER,1501000.0,CORP,1,B,U.S.,966692178,69bbaa02-4a42-4a32-81bd-a71997623726,8.0
303,Bond A,AAAAAAAAA,2018-05-17 10:01:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,966757906,83201967-0b31-40ef-bb97-06aee74647cc,30.0
304,Bond A,AAAAAAAAA,2018-05-17 10:01:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,966757907,83201967-0b31-40ef-bb97-06aee74647cc,30.0
305,Bond A,AAAAAAAAA,2018-05-17 10:01:00,5.392,5.392,YTC,YIELD,BID,,CORP,2,A,U.S.,966757908,83201967-0b31-40ef-bb97-06aee74647cc,30.0
306,Bond A,AAAAAAAAA,2018-05-17 10:01:00,5.183,5.183,YTC,YIELD,OFFER,,CORP,2,A,U.S.,966757909,83201967-0b31-40ef-bb97-06aee74647cc,30.0
307,Bond A,AAAAAAAAA,2018-05-17 10:48:00,97.5,97.5,,PRICE,BID,3000000.0,CORP,1,B,U.S.,966940898,970421db-1c94-4abf-a431-66ce652badc6,8.0
308,Bond A,AAAAAAAAA,2018-05-17 10:48:00,98.5,98.5,,PRICE,OFFER,2000000.0,CORP,1,B,U.S.,966940899,970421db-1c94-4abf-a431-66ce652badc6,8.0
309,Bond A,AAAAAAAAA,2018-05-17 10:48:00,5.39,5.39,YTC,YIELD,BID,3000000.0,CORP,1,B,U.S.,966940900,970421db-1c94-4abf-a431-66ce652badc6,8.0
310,Bond A,AAAAAAAAA,2018-05-17 10:48:00,5.18,5.18,YTC,YIELD,OFFER,2000000.0,CORP,1,B,U.S.,966940901,970421db-1c94-4abf-a431-66ce652badc6,8.0
311,Bond A,AAAAAAAAA,2018-05-17 13:26:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,967351294,00f48d28-c32a-4ce0-b59f-601b9092e716,30.0
312,Bond A,AAAAAAAAA,2018-05-17 13:26:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,967351295,00f48d28-c32a-4ce0-b59f-601b9092e716,30.0
313,Bond A,AAAAAAAAA,2018-05-17 13:26:00,5.392,5.392,YTC,YIELD,BID,,CORP,2,A,U.S.,967351296,00f48d28-c32a-4ce0-b59f-601b9092e716,30.0
314,Bond A,AAAAAAAAA,2018-05-17 13:26:00,5.183,5.183,YTC,YIELD,OFFER,,CORP,2,A,U.S.,967351297,00f48d28-c32a-4ce0-b59f-601b9092e716,30.0
315,Bond A,AAAAAAAAA,2018-05-18 07:13:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,968329356,a44fdc07-a9b2-49f8-ad2d-776acbb5fffc,31.0
316,Bond A,AAAAAAAAA,2018-05-18 07:13:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,968329357,a44fdc07-a9b2-49f8-ad2d-776acbb5fffc,31.0
317,Bond A,AAAAAAAAA,2018-05-18 07:13:00,5.392,5.392,YTC,YIELD,BID,,CORP,2,A,U.S.,968329358,a44fdc07-a9b2-49f8-ad2d-776acbb5fffc,31.0
318,Bond A,AAAAAAAAA,2018-05-18 07:13:00,5.183,5.183,YTC,YIELD,OFFER,,CORP,2,A,U.S.,968329359,a44fdc07-a9b2-49f8-ad2d-776acbb5fffc,31.0
319,Bond A,AAAAAAAAA,2018-05-18 11:12:00,98.5,98.5,,PRICE,OFFER,1501000.0,CORP,1,A,U.S.,969380437,4e4381b0-eada-4b8f-b987-45917f9fb1f9,11.0
320,Bond A,AAAAAAAAA,2018-05-18 11:18:00,98.5,98.5,,PRICE,OFFER,1501000.0,CORP,1,A,U.S.,969400711,69ec302f-c0c5-4c21-98eb-64282b2daf7a,8.0
321,Bond A,AAAAAAAAA,2018-05-18 11:27:00,97.5,97.5,,PRICE,BID,,CORP,2,A,U.S.,969412640,1dedbe26-54af-4e8b-9bc9-1dc867e73609,30.0
322,Bond A,AAAAAAAAA,2018-05-18 11:27:00,98.5,98.5,,PRICE,OFFER,,CORP,2,A,U.S.,969412641,1dedbe26-54af-4e8b-9bc9-1dc867e73609,30.0
323,Bond A,AAAAAAAAA,2018-05-18 11:27:00,5.392,5.392,YTC,YIELD,BID,,CORP,2,A,U.S.,969412642,1dedbe26-54af-4e8b-9bc9-1dc867e73609,30.0
324,Bond A,AAAAAAAAA,2018-05-18 11:27:00,5.183,5.183,YTC,YIELD,OFFER,,CORP,2,A,U.S.,969412643,1dedbe26-54af-4e8b-9bc9-1dc867e73609,30.0
325,Bond A,AAAAAAAAA,2018-05-18 11:50:00,97.5,97.5,,PRICE,BID,,CORP,1,A,U.S.,969489207,57021512-d57a-4c07-b3cb-51ca3417a0db,5.0
